,DateTime,Junction,Vehicles,Year,Month,Day,Hour,WeekDay
11844,2017-03-08 12:00:00,1,82,2017,3,8,12,2
11845,2017-03-08 13:00:00,1,70,2017,3,8,13,2
11846,2017-03-08 14:00:00,1,77,2017,3,8,14,2
11847,2017-03-08 15:00:00,1,82,2017,3,8,15,2
11848,2017-03-08 16:00:00,1,75,2017,3,8,16,2
11849,2017-03-08 17:00:00,1,74,2017,3,8,17,2
11850,2017-03-08 18:00:00,1,72,2017,3,8,18,2
11851,2017-03-08 19:00:00,1,75,2017,3,8,19,2
11852,2017-03-08 20:00:00,1,98,2017,3,8,20,2
11853,2017-03-08 21:00:00,1,92,2017,3,8,21,2
11854,2017-03-08 22:00:00,1,87,2017,3,8,22,2
11855,2017-03-08 23:00:00,1,75,2017,3,8,23,2
11856,2017-03-09 00:00:00,1,69,2017,3,9,0,3
11857,2017-03-09 01:00:00,1,59,2017,3,9,1,3
11858,2017-03-09 02:00:00,1,52,2017,3,9,2,3
11859,2017-03-09 03:00:00,1,50,2017,3,9,3,3
11860,2017-03-09 04:00:00,1,40,2017,3,9,4,3
11861,2017-03-09 05:00:00,1,41,2017,3,9,5,3
11862,2017-03-09 06:00:00,1,41,2017,3,9,6,3
11863,2017-03-09 07:00:00,1,46,2017,3,9,7,3
11864,2017-03-09 08:00:00,1,53,2017,3,9,8,3
11865,2017-03-09 09:00:00,1,68,2017,3,9,9,3
11866,2017-03-09 10:00:00,1,80,2017,3,9,10,3
11867,2017-03-09 11:00:00,1,84,2017,3,9,11,3
11868,2017-03-09 12:00:00,1,86,2017,3,9,12,3
11869,2017-03-09 13:00:00,1,73,2017,3,9,13,3
11870,2017-03-09 14:00:00,1,82,2017,3,9,14,3
11871,2017-03-09 15:00:00,1,85,2017,3,9,15,3
11872,2017-03-09 16:00:00,1,83,2017,3,9,16,3
11873,2017-03-09 17:00:00,1,76,2017,3,9,17,3
11874,2017-03-09 18:00:00,1,85,2017,3,9,18,3
11875,2017-03-09 19:00:00,1,93,2017,3,9,19,3
11876,2017-03-09 20:00:00,1,91,2017,3,9,20,3
11877,2017-03-09 21:00:00,1,87,2017,3,9,21,3
11878,2017-03-09 22:00:00,1,89,2017,3,9,22,3
11879,2017-03-09 23:00:00,1,82,2017,3,9,23,3
11880,2017-03-10 00:00:00,1,72,2017,3,10,0,4
11881,2017-03-10 01:00:00,1,60,2017,3,10,1,4
11882,2017-03-10 02:00:00,1,53,2017,3,10,2,4
11883,2017-03-10 03:00:00,1,48,2017,3,10,3,4
11884,2017-03-10 04:00:00,1,41,2017,3,10,4,4
11885,2017-03-10 05:00:00,1,39,2017,3,10,5,4
11886,2017-03-10 06:00:00,1,43,2017,3,10,6,4
11887,2017-03-10 07:00:00,1,46,2017,3,10,7,4
11888,2017-03-10 08:00:00,1,51,2017,3,10,8,4
11889,2017-03-10 09:00:00,1,58,2017,3,10,9,4
11890,2017-03-10 10:00:00,1,70,2017,3,10,10,4
11891,2017-03-10 11:00:00,1,80,2017,3,10,11,4
11892,2017-03-10 12:00:00,1,82,2017,3,10,12,4
11893,2017-03-10 13:00:00,1,68,2017,3,10,13,4
11894,2017-03-10 14:00:00,1,76,2017,3,10,14,4
11895,2017-03-10 15:00:00,1,75,2017,3,10,15,4
11896,2017-03-10 16:00:00,1,72,2017,3,10,16,4
11897,2017-03-10 17:00:00,1,71,2017,3,10,17,4
11898,2017-03-10 18:00:00,1,68,2017,3,10,18,4
11899,2017-03-10 19:00:00,1,75,2017,3,10,19,4
11900,2017-03-10 20:00:00,1,78,2017,3,10,20,4
11901,2017-03-10 21:00:00,1,72,2017,3,10,21,4
11902,2017-03-10 22:00:00,1,73,2017,3,10,22,4
11903,2017-03-10 23:00:00,1,63,2017,3,10,23,4
11904,2017-03-11 00:00:00,1,58,2017,3,11,0,5
11905,2017-03-11 01:00:00,1,52,2017,3,11,1,5
11906,2017-03-11 02:00:00,1,48,2017,3,11,2,5
11907,2017-03-11 03:00:00,1,44,2017,3,11,3,5
11908,2017-03-11 04:00:00,1,37,2017,3,11,4,5
11909,2017-03-11 05:00:00,1,32,2017,3,11,5,5
11910,2017-03-11 06:00:00,1,31,2017,3,11,6,5
11911,2017-03-11 07:00:00,1,34,2017,3,11,7,5
11912,2017-03-11 08:00:00,1,37,2017,3,11,8,5
11913,2017-03-11 09:00:00,1,43,2017,3,11,9,5
11914,2017-03-11 10:00:00,1,44,2017,3,11,10,5
11915,2017-03-11 11:00:00,1,46,2017,3,11,11,5
11916,2017-03-11 12:00:00,1,51,2017,3,11,12,5
11917,2017-03-11 13:00:00,1,43,2017,3,11,13,5
11918,2017-03-11 14:00:00,1,41,2017,3,11,14,5
11919,2017-03-11 15:00:00,1,42,2017,3,11,15,5
11920,2017-03-11 16:00:00,1,40,2017,3,11,16,5
11921,2017-03-11 17:00:00,1,40,2017,3,11,17,5
11922,2017-03-11 18:00:00,1,49,2017,3,11,18,5
11923,2017-03-11 19:00:00,1,56,2017,3,11,19,5
11924,2017-03-11 20:00:00,1,54,2017,3,11,20,5
11925,2017-03-11 21:00:00,1,54,2017,3,11,21,5
11926,2017-03-11 22:00:00,1,53,2017,3,11,22,5
11927,2017-03-11 23:00:00,1,55,2017,3,11,23,5
11928,2017-03-12 00:00:00,1,43,2017,3,12,0,6
11929,2017-03-12 01:00:00,1,40,2017,3,12,1,6
11930,2017-03-12 02:00:00,1,33,2017,3,12,2,6
11931,2017-03-12 03:00:00,1,34,2017,3,12,3,6
11932,2017-03-12 04:00:00,1,32,2017,3,12,4,6
11933,2017-03-12 05:00:00,1,25,2017,3,12,5,6
11934,2017-03-12 06:00:00,1,28,2017,3,12,6,6
11935,2017-03-12 07:00:00,1,28,2017,3,12,7,6
11936,2017-03-12 08:00:00,1,34,2017,3,12,8,6
11937,2017-03-12 09:00:00,1,45,2017,3,12,9,6
11938,2017-03-12 10:00:00,1,53,2017,3,12,10,6
11939,2017-03-12 11:00:00,1,51,2017,3,12,11,6
11940,2017-03-12 12:00:00,1,51,2017,3,12,12,6
11941,2017-03-12 13:00:00,1,50,2017,3,12,13,6
11942,2017-03-12 14:00:00,1,45,2017,3,12,14,6
11943,2017-03-12 15:00:00,1,43,2017,3,12,15,6
11944,2017-03-12 16:00:00,1,43,2017,3,12,16,6
11945,2017-03-12 17:00:00,1,45,2017,3,12,17,6
11946,2017-03-12 18:00:00,1,53,2017,3,12,18,6
11947,2017-03-12 19:00:00,1,55,2017,3,12,19,6
11948,2017-03-12 20:00:00,1,55,2017,3,12,20,6
11949,2017-03-12 21:00:00,1,55,2017,3,12,21,6
11950,2017-03-12 22:00:00,1,55,2017,3,12,22,6
11951,2017-03-12 23:00:00,1,53,2017,3,12,23,6
11952,2017-03-13 00:00:00,1,50,2017,3,13,0,0
11953,2017-03-13 01:00:00,1,44,2017,3,13,1,0
11954,2017-03-13 02:00:00,1,38,2017,3,13,2,0
11955,2017-03-13 03:00:00,1,37,2017,3,13,3,0
11956,2017-03-13 04:00:00,1,35,2017,3,13,4,0
11957,2017-03-13 05:00:00,1,34,2017,3,13,5,0
11958,2017-03-13 06:00:00,1,41,2017,3,13,6,0
11959,2017-03-13 07:00:00,1,44,2017,3,13,7,0
11960,2017-03-13 08:00:00,1,49,2017,3,13,8,0
11961,2017-03-13 09:00:00,1,51,2017,3,13,9,0
11962,2017-03-13 10:00:00,1,57,2017,3,13,10,0
11963,2017-03-13 11:00:00,1,62,2017,3,13,11,0
11964,2017-03-13 12:00:00,1,63,2017,3,13,12,0
11965,2017-03-13 13:00:00,1,67,2017,3,13,13,0
11966,2017-03-13 14:00:00,1,67,2017,3,13,14,0
11967,2017-03-13 15:00:00,1,73,2017,3,13,15,0
11968,2017-03-13 16:00:00,1,65,2017,3,13,16,0
11969,2017-03-13 17:00:00,1,66,2017,3,13,17,0
11970,2017-03-13 18:00:00,1,77,2017,3,13,18,0
11971,2017-03-13 19:00:00,1,89,2017,3,13,19,0
11972,2017-03-13 20:00:00,1,88,2017,3,13,20,0
11973,2017-03-13 21:00:00,1,83,2017,3,13,21,0
11974,2017-03-13 22:00:00,1,79,2017,3,13,22,0
11975,2017-03-13 23:00:00,1,73,2017,3,13,23,0
11976,2017-03-14 00:00:00,1,71,2017,3,14,0,1
11977,2017-03-14 01:00:00,1,56,2017,3,14,1,1
11978,2017-03-14 02:00:00,1,54,2017,3,14,2,1
11979,2017-03-14 03:00:00,1,44,2017,3,14,3,1
11980,2017-03-14 04:00:00,1,40,2017,3,14,4,1
11981,2017-03-14 05:00:00,1,39,2017,3,14,5,1
11982,2017-03-14 06:00:00,1,40,2017,3,14,6,1
11983,2017-03-14 07:00:00,1,40,2017,3,14,7,1
11984,2017-03-14 08:00:00,1,49,2017,3,14,8,1
11985,2017-03-14 09:00:00,1,60,2017,3,14,9,1
11986,2017-03-14 10:00:00,1,86,2017,3,14,10,1
11987,2017-03-14 11:00:00,1,91,2017,3,14,11,1
11988,2017-03-14 12:00:00,1,86,2017,3,14,12,1
11989,2017-03-14 13:00:00,1,86,2017,3,14,13,1
11990,2017-03-14 14:00:00,1,92,2017,3,14,14,1
11991,2017-03-14 15:00:00,1,92,2017,3,14,15,1
11992,2017-03-14 16:00:00,1,86,2017,3,14,16,1
11993,2017-03-14 17:00:00,1,85,2017,3,14,17,1
11994,2017-03-14 18:00:00,1,93,2017,3,14,18,1
11995,2017-03-14 19:00:00,1,98,2017,3,14,19,1
11996,2017-03-14 20:00:00,1,94,2017,3,14,20,1
11997,2017-03-14 21:00:00,1,87,2017,3,14,21,1
11998,2017-03-14 22:00:00,1,91,2017,3,14,22,1
11999,2017-03-14 23:00:00,1,75,2017,3,14,23,1
12000,2017-03-15 00:00:00,1,70,2017,3,15,0,2
12001,2017-03-15 01:00:00,1,59,2017,3,15,1,2
12002,2017-03-15 02:00:00,1,54,2017,3,15,2,2
12003,2017-03-15 03:00:00,1,48,2017,3,15,3,2
12004,2017-03-15 04:00:00,1,45,2017,3,15,4,2
12005,2017-03-15 05:00:00,1,44,2017,3,15,5,2
12006,2017-03-15 06:00:00,1,43,2017,3,15,6,2
12007,2017-03-15 07:00:00,1,50,2017,3,15,7,2
12008,2017-03-15 08:00:00,1,51,2017,3,15,8,2
12009,2017-03-15 09:00:00,1,61,2017,3,15,9,2
12010,2017-03-15 10:00:00,1,72,2017,3,15,10,2
12011,2017-03-15 11:00:00,1,81,2017,3,15,11,2
12012,2017-03-15 12:00:00,1,83,2017,3,15,12,2
12013,2017-03-15 13:00:00,1,76,2017,3,15,13,2
12014,2017-03-15 14:00:00,1,81,2017,3,15,14,2
12015,2017-03-15 15:00:00,1,82,2017,3,15,15,2
12016,2017-03-15 16:00:00,1,85,2017,3,15,16,2
12017,2017-03-15 17:00:00,1,82,2017,3,15,17,2
12018,2017-03-15 18:00:00,1,85,2017,3,15,18,2
12019,2017-03-15 19:00:00,1,92,2017,3,15,19,2
12020,2017-03-15 20:00:00,1,86,2017,3,15,20,2
12021,2017-03-15 21:00:00,1,86,2017,3,15,21,2
12022,2017-03-15 22:00:00,1,83,2017,3,15,22,2
12023,2017-03-15 23:00:00,1,78,2017,3,15,23,2
12024,2017-03-16 00:00:00,1,73,2017,3,16,0,3
12025,2017-03-16 01:00:00,1,61,2017,3,16,1,3
12026,2017-03-16 02:00:00,1,49,2017,3,16,2,3
12027,2017-03-16 03:00:00,1,46,2017,3,16,3,3
12028,2017-03-16 04:00:00,1,45,2017,3,16,4,3
12029,2017-03-16 05:00:00,1,41,2017,3,16,5,3
12030,2017-03-16 06:00:00,1,45,2017,3,16,6,3
12031,2017-03-16 07:00:00,1,51,2017,3,16,7,3
12032,2017-03-16 08:00:00,1,57,2017,3,16,8,3
12033,2017-03-16 09:00:00,1,59,2017,3,16,9,3
12034,2017-03-16 10:00:00,1,72,2017,3,16,10,3
12035,2017-03-16 11:00:00,1,80,2017,3,16,11,3
12036,2017-03-16 12:00:00,1,81,2017,3,16,12,3
12037,2017-03-16 13:00:00,1,73,2017,3,16,13,3
12038,2017-03-16 14:00:00,1,87,2017,3,16,14,3
12039,2017-03-16 15:00:00,1,84,2017,3,16,15,3
12040,2017-03-16 16:00:00,1,73,2017,3,16,16,3
12041,2017-03-16 17:00:00,1,79,2017,3,16,17,3
12042,2017-03-16 18:00:00,1,79,2017,3,16,18,3
12043,2017-03-16 19:00:00,1,89,2017,3,16,19,3
12044,2017-03-16 20:00:00,1,84,2017,3,16,20,3
12045,2017-03-16 21:00:00,1,90,2017,3,16,21,3
12046,2017-03-16 22:00:00,1,83,2017,3,16,22,3
12047,2017-03-16 23:00:00,1,77,2017,3,16,23,3
12048,2017-03-17 00:00:00,1,68,2017,3,17,0,4
12049,2017-03-17 01:00:00,1,56,2017,3,17,1,4
12050,2017-03-17 02:00:00,1,49,2017,3,17,2,4
12051,2017-03-17 03:00:00,1,47,2017,3,17,3,4
12052,2017-03-17 04:00:00,1,42,2017,3,17,4,4
12053,2017-03-17 05:00:00,1,39,2017,3,17,5,4
12054,2017-03-17 06:00:00,1,40,2017,3,17,6,4
12055,2017-03-17 07:00:00,1,42,2017,3,17,7,4
12056,2017-03-17 08:00:00,1,46,2017,3,17,8,4
12057,2017-03-17 09:00:00,1,55,2017,3,17,9,4
12058,2017-03-17 10:00:00,1,79,2017,3,17,10,4
12059,2017-03-17 11:00:00,1,96,2017,3,17,11,4
12060,2017-03-17 12:00:00,1,85,2017,3,17,12,4
12061,2017-03-17 13:00:00,1,77,2017,3,17,13,4
12062,2017-03-17 14:00:00,1,88,2017,3,17,14,4
12063,2017-03-17 15:00:00,1,83,2017,3,17,15,4
12064,2017-03-17 16:00:00,1,79,2017,3,17,16,4
12065,2017-03-17 17:00:00,1,75,2017,3,17,17,4
12066,2017-03-17 18:00:00,1,82,2017,3,17,18,4
12067,2017-03-17 19:00:00,1,84,2017,3,17,19,4
12068,2017-03-17 20:00:00,1,86,2017,3,17,20,4
12069,2017-03-17 21:00:00,1,77,2017,3,17,21,4
12070,2017-03-17 22:00:00,1,79,2017,3,17,22,4
12071,2017-03-17 23:00:00,1,69,2017,3,17,23,4
12072,2017-03-18 00:00:00,1,65,2017,3,18,0,5
12073,2017-03-18 01:00:00,1,51,2017,3,18,1,5
12074,2017-03-18 02:00:00,1,43,2017,3,18,2,5
12075,2017-03-18 03:00:00,1,36,2017,3,18,3,5
12076,2017-03-18 04:00:00,1,35,2017,3,18,4,5
12077,2017-03-18 05:00:00,1,30,2017,3,18,5,5
12078,2017-03-18 06:00:00,1,29,2017,3,18,6,5
12079,2017-03-18 07:00:00,1,36,2017,3,18,7,5
12080,2017-03-18 08:00:00,1,34,2017,3,18,8,5
12081,2017-03-18 09:00:00,1,42,2017,3,18,9,5
12082,2017-03-18 10:00:00,1,47,2017,3,18,10,5
12083,2017-03-18 11:00:00,1,60,2017,3,18,11,5
12084,2017-03-18 12:00:00,1,67,2017,3,18,12,5
12085,2017-03-18 13:00:00,1,55,2017,3,18,13,5
12086,2017-03-18 14:00:00,1,52,2017,3,18,14,5
12087,2017-03-18 15:00:00,1,54,2017,3,18,15,5
12088,2017-03-18 16:00:00,1,57,2017,3,18,16,5
12089,2017-03-18 17:00:00,1,59,2017,3,18,17,5
12090,2017-03-18 18:00:00,1,57,2017,3,18,18,5
12091,2017-03-18 19:00:00,1,59,2017,3,18,19,5
12092,2017-03-18 20:00:00,1,68,2017,3,18,20,5
12093,2017-03-18 21:00:00,1,59,2017,3,18,21,5
12094,2017-03-18 22:00:00,1,63,2017,3,18,22,5
12095,2017-03-18 23:00:00,1,59,2017,3,18,23,5
12096,2017-03-19 00:00:00,1,57,2017,3,19,0,6
12097,2017-03-19 01:00:00,1,41,2017,3,19,1,6
12098,2017-03-19 02:00:00,1,36,2017,3,19,2,6
12099,2017-03-19 03:00:00,1,32,2017,3,19,3,6
12100,2017-03-19 04:00:00,1,32,2017,3,19,4,6
12101,2017-03-19 05:00:00,1,31,2017,3,19,5,6
12102,2017-03-19 06:00:00,1,34,2017,3,19,6,6
12103,2017-03-19 07:00:00,1,37,2017,3,19,7,6
12104,2017-03-19 08:00:00,1,42,2017,3,19,8,6
12105,2017-03-19 09:00:00,1,48,2017,3,19,9,6
12106,2017-03-19 10:00:00,1,48,2017,3,19,10,6
12107,2017-03-19 11:00:00,1,53,2017,3,19,11,6
12108,2017-03-19 12:00:00,1,55,2017,3,19,12,6
12109,2017-03-19 13:00:00,1,46,2017,3,19,13,6
12110,2017-03-19 14:00:00,1,49,2017,3,19,14,6
12111,2017-03-19 15:00:00,1,48,2017,3,19,15,6
12112,2017-03-19 16:00:00,1,47,2017,3,19,16,6
12113,2017-03-19 17:00:00,1,48,2017,3,19,17,6
12114,2017-03-19 18:00:00,1,58,2017,3,19,18,6
12115,2017-03-19 19:00:00,1,66,2017,3,19,19,6
12116,2017-03-19 20:00:00,1,68,2017,3,19,20,6
12117,2017-03-19 21:00:00,1,63,2017,3,19,21,6
12118,2017-03-19 22:00:00,1,64,2017,3,19,22,6
12119,2017-03-19 23:00:00,1,62,2017,3,19,23,6
12120,2017-03-20 00:00:00,1,56,2017,3,20,0,0
12121,2017-03-20 01:00:00,1,49,2017,3,20,1,0
12122,2017-03-20 02:00:00,1,40,2017,3,20,2,0
12123,2017-03-20 03:00:00,1,36,2017,3,20,3,0
12124,2017-03-20 04:00:00,1,35,2017,3,20,4,0
12125,2017-03-20 05:00:00,1,38,2017,3,20,5,0
12126,2017-03-20 06:00:00,1,41,2017,3,20,6,0
12127,2017-03-20 07:00:00,1,48,2017,3,20,7,0
12128,2017-03-20 08:00:00,1,55,2017,3,20,8,0
12129,2017-03-20 09:00:00,1,60,2017,3,20,9,0
12130,2017-03-20 10:00:00,1,72,2017,3,20,10,0
12131,2017-03-20 11:00:00,1,89,2017,3,20,11,0
12132,2017-03-20 12:00:00,1,110,2017,3,20,12,0
12133,2017-03-20 13:00:00,1,95,2017,3,20,13,0
12134,2017-03-20 14:00:00,1,103,2017,3,20,14,0
12135,2017-03-20 15:00:00,1,100,2017,3,20,15,0
12136,2017-03-20 16:00:00,1,98,2017,3,20,16,0
12137,2017-03-20 17:00:00,1,97,2017,3,20,17,0
12138,2017-03-20 18:00:00,1,101,2017,3,20,18,0
12139,2017-03-20 19:00:00,1,106,2017,3,20,19,0
12140,2017-03-20 20:00:00,1,102,2017,3,20,20,0
12141,2017-03-20 21:00:00,1,92,2017,3,20,21,0
12142,2017-03-20 22:00:00,1,89,2017,3,20,22,0
12143,2017-03-20 23:00:00,1,81,2017,3,20,23,0
12144,2017-03-21 00:00:00,1,72,2017,3,21,0,1
12145,2017-03-21 01:00:00,1,64,2017,3,21,1,1
12146,2017-03-21 02:00:00,1,55,2017,3,21,2,1
12147,2017-03-21 03:00:00,1,51,2017,3,21,3,1
12148,2017-03-21 04:00:00,1,45,2017,3,21,4,1
12149,2017-03-21 05:00:00,1,41,2017,3,21,5,1
12150,2017-03-21 06:00:00,1,45,2017,3,21,6,1
12151,2017-03-21 07:00:00,1,55,2017,3,21,7,1
12152,2017-03-21 08:00:00,1,58,2017,3,21,8,1
12153,2017-03-21 09:00:00,1,65,2017,3,21,9,1
12154,2017-03-21 10:00:00,1,80,2017,3,21,10,1
12155,2017-03-21 11:00:00,1,88,2017,3,21,11,1
12156,2017-03-21 12:00:00,1,89,2017,3,21,12,1
12157,2017-03-21 13:00:00,1,75,2017,3,21,13,1
12158,2017-03-21 14:00:00,1,88,2017,3,21,14,1
12159,2017-03-21 15:00:00,1,91,2017,3,21,15,1
12160,2017-03-21 16:00:00,1,85,2017,3,21,16,1
12161,2017-03-21 17:00:00,1,90,2017,3,21,17,1
12162,2017-03-21 18:00:00,1,93,2017,3,21,18,1
12163,2017-03-21 19:00:00,1,96,2017,3,21,19,1
12164,2017-03-21 20:00:00,1,102,2017,3,21,20,1
12165,2017-03-21 21:00:00,1,97,2017,3,21,21,1
12166,2017-03-21 22:00:00,1,94,2017,3,21,22,1
12167,2017-03-21 23:00:00,1,88,2017,3,21,23,1
12168,2017-03-22 00:00:00,1,77,2017,3,22,0,2
12169,2017-03-22 01:00:00,1,64,2017,3,22,1,2
12170,2017-03-22 02:00:00,1,58,2017,3,22,2,2
12171,2017-03-22 03:00:00,1,50,2017,3,22,3,2
12172,2017-03-22 04:00:00,1,42,2017,3,22,4,2
12173,2017-03-22 05:00:00,1,41,2017,3,22,5,2
12174,2017-03-22 06:00:00,1,45,2017,3,22,6,2
12175,2017-03-22 07:00:00,1,52,2017,3,22,7,2
12176,2017-03-22 08:00:00,1,55,2017,3,22,8,2
12177,2017-03-22 09:00:00,1,63,2017,3,22,9,2
12178,2017-03-22 10:00:00,1,72,2017,3,22,10,2
12179,2017-03-22 11:00:00,1,86,2017,3,22,11,2
12180,2017-03-22 12:00:00,1,99,2017,3,22,12,2
12181,2017-03-22 13:00:00,1,85,2017,3,22,13,2
12182,2017-03-22 14:00:00,1,95,2017,3,22,14,2
12183,2017-03-22 15:00:00,1,94,2017,3,22,15,2
12184,2017-03-22 16:00:00,1,87,2017,3,22,16,2
12185,2017-03-22 17:00:00,1,84,2017,3,22,17,2
12186,2017-03-22 18:00:00,1,91,2017,3,22,18,2
12187,2017-03-22 19:00:00,1,101,2017,3,22,19,2
12188,2017-03-22 20:00:00,1,98,2017,3,22,20,2
12189,2017-03-22 21:00:00,1,96,2017,3,22,21,2
12190,2017-03-22 22:00:00,1,91,2017,3,22,22,2
12191,2017-03-22 23:00:00,1,87,2017,3,22,23,2
12192,2017-03-23 00:00:00,1,75,2017,3,23,0,3
12193,2017-03-23 01:00:00,1,68,2017,3,23,1,3
12194,2017-03-23 02:00:00,1,52,2017,3,23,2,3
12195,2017-03-23 03:00:00,1,45,2017,3,23,3,3
12196,2017-03-23 04:00:00,1,42,2017,3,23,4,3
12197,2017-03-23 05:00:00,1,39,2017,3,23,5,3
12198,2017-03-23 06:00:00,1,46,2017,3,23,6,3
12199,2017-03-23 07:00:00,1,49,2017,3,23,7,3
12200,2017-03-23 08:00:00,1,53,2017,3,23,8,3
12201,2017-03-23 09:00:00,1,63,2017,3,23,9,3
12202,2017-03-23 10:00:00,1,79,2017,3,23,10,3
12203,2017-03-23 11:00:00,1,82,2017,3,23,11,3
12204,2017-03-23 12:00:00,1,83,2017,3,23,12,3
12205,2017-03-23 13:00:00,1,71,2017,3,23,13,3
12206,2017-03-23 14:00:00,1,87,2017,3,23,14,3
12207,2017-03-23 15:00:00,1,86,2017,3,23,15,3
12208,2017-03-23 16:00:00,1,85,2017,3,23,16,3
12209,2017-03-23 17:00:00,1,78,2017,3,23,17,3
12210,2017-03-23 18:00:00,1,88,2017,3,23,18,3
12211,2017-03-23 19:00:00,1,98,2017,3,23,19,3
12212,2017-03-23 20:00:00,1,96,2017,3,23,20,3
12213,2017-03-23 21:00:00,1,88,2017,3,23,21,3
12214,2017-03-23 22:00:00,1,89,2017,3,23,22,3
12215,2017-03-23 23:00:00,1,79,2017,3,23,23,3
12216,2017-03-24 00:00:00,1,73,2017,3,24,0,4
12217,2017-03-24 01:00:00,1,62,2017,3,24,1,4
12218,2017-03-24 02:00:00,1,52,2017,3,24,2,4
12219,2017-03-24 03:00:00,1,46,2017,3,24,3,4
12220,2017-03-24 04:00:00,1,41,2017,3,24,4,4
12221,2017-03-24 05:00:00,1,39,2017,3,24,5,4
12222,2017-03-24 06:00:00,1,40,2017,3,24,6,4
12223,2017-03-24 07:00:00,1,46,2017,3,24,7,4
12224,2017-03-24 08:00:00,1,52,2017,3,24,8,4
12225,2017-03-24 09:00:00,1,58,2017,3,24,9,4
12226,2017-03-24 10:00:00,1,68,2017,3,24,10,4
12227,2017-03-24 11:00:00,1,80,2017,3,24,11,4
12228,2017-03-24 12:00:00,1,99,2017,3,24,12,4
12229,2017-03-24 13:00:00,1,83,2017,3,24,13,4
12230,2017-03-24 14:00:00,1,87,2017,3,24,14,4
12231,2017-03-24 15:00:00,1,88,2017,3,24,15,4
12232,2017-03-24 16:00:00,1,84,2017,3,24,16,4
12233,2017-03-24 17:00:00,1,76,2017,3,24,17,4
12234,2017-03-24 18:00:00,1,89,2017,3,24,18,4
12235,2017-03-24 19:00:00,1,87,2017,3,24,19,4
12236,2017-03-24 20:00:00,1,87,2017,3,24,20,4
12237,2017-03-24 21:00:00,1,80,2017,3,24,21,4
12238,2017-03-24 22:00:00,1,74,2017,3,24,22,4
12239,2017-03-24 23:00:00,1,71,2017,3,24,23,4
12240,2017-03-25 00:00:00,1,61,2017,3,25,0,5
12241,2017-03-25 01:00:00,1,56,2017,3,25,1,5
12242,2017-03-25 02:00:00,1,50,2017,3,25,2,5
12243,2017-03-25 03:00:00,1,44,2017,3,25,3,5
12244,2017-03-25 04:00:00,1,41,2017,3,25,4,5
12245,2017-03-25 05:00:00,1,37,2017,3,25,5,5
12246,2017-03-25 06:00:00,1,36,2017,3,25,6,5
12247,2017-03-25 07:00:00,1,44,2017,3,25,7,5
12248,2017-03-25 08:00:00,1,45,2017,3,25,8,5
12249,2017-03-25 09:00:00,1,54,2017,3,25,9,5
12250,2017-03-25 10:00:00,1,64,2017,3,25,10,5
12251,2017-03-25 11:00:00,1,64,2017,3,25,11,5
12252,2017-03-25 12:00:00,1,60,2017,3,25,12,5
12253,2017-03-25 13:00:00,1,51,2017,3,25,13,5
12254,2017-03-25 14:00:00,1,50,2017,3,25,14,5
12255,2017-03-25 15:00:00,1,48,2017,3,25,15,5
12256,2017-03-25 16:00:00,1,51,2017,3,25,16,5
12257,2017-03-25 17:00:00,1,54,2017,3,25,17,5
12258,2017-03-25 18:00:00,1,63,2017,3,25,18,5
12259,2017-03-25 19:00:00,1,60,2017,3,25,19,5
12260,2017-03-25 20:00:00,1,61,2017,3,25,20,5
12261,2017-03-25 21:00:00,1,64,2017,3,25,21,5
12262,2017-03-25 22:00:00,1,56,2017,3,25,22,5
12263,2017-03-25 23:00:00,1,56,2017,3,25,23,5
12264,2017-03-26 00:00:00,1,51,2017,3,26,0,6
12265,2017-03-26 01:00:00,1,45,2017,3,26,1,6
12266,2017-03-26 02:00:00,1,37,2017,3,26,2,6
12267,2017-03-26 03:00:00,1,35,2017,3,26,3,6
12268,2017-03-26 04:00:00,1,30,2017,3,26,4,6
12269,2017-03-26 05:00:00,1,29,2017,3,26,5,6
12270,2017-03-26 06:00:00,1,28,2017,3,26,6,6
12271,2017-03-26 07:00:00,1,32,2017,3,26,7,6
12272,2017-03-26 08:00:00,1,38,2017,3,26,8,6
12273,2017-03-26 09:00:00,1,43,2017,3,26,9,6
12274,2017-03-26 10:00:00,1,51,2017,3,26,10,6
12275,2017-03-26 11:00:00,1,49,2017,3,26,11,6
12276,2017-03-26 12:00:00,1,48,2017,3,26,12,6
12277,2017-03-26 13:00:00,1,45,2017,3,26,13,6
12278,2017-03-26 14:00:00,1,47,2017,3,26,14,6
12279,2017-03-26 15:00:00,1,47,2017,3,26,15,6
12280,2017-03-26 16:00:00,1,48,2017,3,26,16,6
12281,2017-03-26 17:00:00,1,48,2017,3,26,17,6
12282,2017-03-26 18:00:00,1,57,2017,3,26,18,6
12283,2017-03-26 19:00:00,1,64,2017,3,26,19,6
12284,2017-03-26 20:00:00,1,63,2017,3,26,20,6
12285,2017-03-26 21:00:00,1,62,2017,3,26,21,6
12286,2017-03-26 22:00:00,1,64,2017,3,26,22,6
12287,2017-03-26 23:00:00,1,61,2017,3,26,23,6
12288,2017-03-27 00:00:00,1,51,2017,3,27,0,0
12289,2017-03-27 01:00:00,1,44,2017,3,27,1,0
12290,2017-03-27 02:00:00,1,40,2017,3,27,2,0
12291,2017-03-27 03:00:00,1,36,2017,3,27,3,0
12292,2017-03-27 04:00:00,1,36,2017,3,27,4,0
12293,2017-03-27 05:00:00,1,33,2017,3,27,5,0
